title	text	label	type
[Rain & Tae Jin Ah] - LA SONG @ Popular song Inkigayo 140126	아니다들 깡 욕하는디 난 좋던데 그런 댓글보면 내가다 화	0	0
[IU TV] HAPPY IU DAY (With. 유애나)	진짜 아이유를 미워할 수가 없다ㅠㅠㅠ 저렇게 팬을 생각해주는 아티스트가 어디 있습니까 으헝ㅠㅠㅜㅜㅜㅜ	0	0
2PM - 우리집(My House) Mix (Live Compilation/무대교차편집)	다들 준호를 외칠때 난 준케이를 외친다 양아치미 뿜기는데 사실 갱얼쥐인 오빠 내가 미안해 돌아와줘	0	0
170708 SMTOWN LIVE - 태연(소녀시대) 'Gee' 4K 직캠 by DaftTaengk	대박태연 윤아 인형인줄 씹존예	0	0
[IU TV] 투어를 마친 아이유의 진짜 속마음은?	재호야 네가 나 있을 때 마다 유튜브 아이유 영상 보길래 남긴다빌린 돈 오만원 갚아라 벌써 주째 카톡 읽십이랑 전화 거절을 하니 좋을 말 할 때 갚아라	0	0
[온스테이지2.0]백예린 - 그건 아마 우리의 잘못은 아닐 거야	오늘처럼 비오는날 들으면 정말 짱인 노래	0	0
투피엠_핸즈업_댓글모음	편집자님 정성에감동 한바가지먹고갑니다  대체 영상 몇개를 교차편집하신 건지 전 그냥 좋아요구독밖에 해드릴게 없네요	0	0
Believer - Imagine Dragons (cover by jinsoulcoe)[4K]	언니 한반도는 네면이 모두 바다에요서해동해남해	0	0
[SUB] 크리스마스 케이크 만들기. Making a Christmas cake.	세경언니랑 인간적으로 친구하고 싶다 따뜻하고도 내면이 강한 사람일 것 같아요	0	0
Cell Block Tango 커버 - 뮤지컬 시카고 (자막 있어요!)	 와 이부분에서 검은배경 자세히보면 연기처럼 표현돼있음요 진짜 보고 소름돋음 어떻게 저런거까지 표현할수있는지 감탄밖에 안나오네요 와	0	0
비스트(BEAST)_숨(Breath)_교차편집(stage mix)	재활용 그룹이네 어쩌네 하면서 뷰티가 이끌고 비스트가 이끌어주던 시간이 너무 그립다ㅠ어쩌면 남을 멤버만 남은 건지도 모르지	0	0
오마이걸(OH MY GIRL) - 번지(BUNGEE)(Fall in Love) # 교차편집(Stage mix) KPOP 무대영상 [1440P]	나  으흠흠  자야겠다 썸넬  유시아나  ㅈ  잘거야 썸넬  번지 옐로 유시아인데  	0	0
JYP식당에서 유기농 잔뜩 섭취 후! 박진영선배님께서 하신 말씀은?	솔라 말하는거 편집자가 수정해주는거 왤케 웃기냐ㅋㅋㅋㅋ	0	0
겟레디윗미 EDM 페스티벌! | Makeover For Music Festival	아 진짜 목소리 너무 조아ㅜㅜㅜ고급스러우면서 차분하고 조곤조곤하고 이쁜 목소리ㅜㅜㅠㅠㅠ너무 좋다  한 번 해주면 너무 좋을것 같당	0	0
WINNER - ‘REALLY REALLY’ 0409 SBS Inkigayo	이거 진짜 레전드임릴리 입덕 인서들은 거의 이게 입덕영상임나 포함ㅋㅋㅋ진짜 존잘	0	0
[입덕직캠] 더보이즈 주연 직캠 4K ‘주문(MIROTIC)’ (THE BOYZ JUYEON FanCam) | @MCOUNTDOWN_2020.3.5	나 원래 이런 얼굴 안좋아했는데 원래 청순청순한 얼굴들만 파왔는데 이주연 내가 살면서 처음으로 날렵하고 섹시한 남자를 좋아하게됨	0	0
오마이걸(OH MY GIRL) - 번지(BUNGEE)(Fall in Love) # 교차편집(Stage mix) KPOP 무대영상 [1440P]	여돌에 관심이 도 없었던 나를 입덕하게 만든 오마이걸	0	0
오마이걸(OH MY GIRL) - Dolphin(돌핀) # 교차편집(Stage mix) KPOP 무대영상 [1440P]	우리반은 요즘 일 설레고일 물보라를 일으킨다난 담임쌤이다ㅋ창원토월  화이팅코로나로 마스크 쓰고 하루있기 힘든데 잘 견뎌줘서 대견하고 고맙구나	0	0
4분동안 22곡 부르기 호우! (22 songs cover)	솔라 솔로로 나오면   같은 스타일로 나오면 좋겠당ㅎㅎㅎ 너무 잘 어울려ㅠ	0	0
빅뱅&유두래곤_베베_댓글모음	놀면뭐하니 다음 컨텐츠 빅뱅 막내로 들어가기 하면 안되나옄ㅋㅋㅋ지금 공석인데ㅎㅎ	0	0
[IU TV] 장만월에게 물어봐!	보다보니까 진짜 다른사람같음 ㄷㄷ	0	0
[직캠] 백예린(Baek Yerin) - Square	직캠 많이 안 봐서 그런데 조회수 천만 까지 찍은 영상이 많이 없지 않아요여러분들이 어마어마한 힘을 갖고 있다는 걸 다시 한번 느꼈습니다	0	0
[IU] Blueming Live Clip (2019 IU Tour Concert 'Love, poem')	진짜 초등학교 학년인가 그때쯤 좋은날 들으면서 둠칫거렸었는데 지금 살 ㅋㅋㅋㅋㅋ 그때의 아이유나 지금의 아이유나 나한테는 너무너무 소중하다	0	0
GD&TOP_0130_SBS Inkigayo_집에 가지마(Don't Leave)	와 진심 저 뽀뽀받은 댄서분 부러워서 어금니 다 갈렸었는데ㅋㅋㅋㅋㅋㅋㅋ 지금도 부러워 뒤지겠네	0	0
크리스토퍼 (Christopher) - BAD 가사 번역 라이브 비디오	와 라이브 클라스ㄷㄷ	0	0
[IU TV] '삐삐(BBIBBI)' M/V Making	지금 년째 유애나 인데 앨범 낼때마다 점점 성장하는게 보인다	0	0
"[Undisclosed clip] 2PM Practicing the ""I Hate You(니가 밉다)"" Performance"	준호랑 닉쿤 완전 딥빡 ㅋㅋㅋㅋㅋ 나머지는 정줄놓고 ㅋㅋㅋㅋㅋ 년전이라 당시 애기들이 분위기파악 못했고 ㅋㅋㅋㅋ공계는 이걸 올려버리고 ㅋㅋㅋㅋ	0	0
크리스토퍼 (Christopher) - BAD 가사 번역 라이브 비디오	아 매력쩐다개성있다는 말이 이런거네	0	0
유키스(U-KISS)_어리지않아(Not young)_교차편집(stage mix)	어리지않아 인데 왜 시끄러 할 때보다 늙어보이니	0	0
아이유(IU) : '삐삐(BBIBBI)' DANCE PRACTICE	진짜 초등학교 학년인가 그때쯤 좋은날 들으면서 둠칫거렸었는데 지금 살 ㅋㅋㅋㅋㅋ 그때의 아이유나 지금의 아이유나 나한테는 너무너무 소중하다	0	0
[IU TV] 아이유 분노의 쇼핑	말투 느낌에서 웬지 장만월이 떠오름	0	0
[MPD직캠] 동방신기 직캠 4K '운명(The Chance of Love)' (TVXQ! FanCam) | @MCOUNTDOWN_2018.4.12	위 못시켜줘서 미안해요 늘 고맙고 내일 뮤뱅에서 또봐	0	0
10.02.21. ZE:A Mazeltov	이거 보고 다른 무대보면 납득이 감 얘네가 왜 갑자기 집에 빨리가고 싶어했는지  이 곡의 후유증이 너무 심했나봄 동준이 광희 빼고 다 기력잃음	0	0
First Vlog. Furniture Shopping Is Not Easy (ft. My YouTube Room🪑)	중학교 학년때 원더걸스 무대 보러 간다고엄마 눈치보면서 학원 간다고 거짓말하고 갔었는데살 다들 퇴근 안해서 혼자 눈치보며 바쁜척하며	0	0
백예린 - 그건 아마 우리의 잘못은 아닐 거야 Cover by 주호민 (Feat. 침착맨 (이말년)) I [DF LIVE]	오늘도 들으러온 내 자신이 한심하다	0	0
JYP식당에서 유기농 잔뜩 섭취 후! 박진영선배님께서 하신 말씀은?	어떤분이 그러시더라구요자기직원에게 먹는거 부족하지않게 잘먹이는사람이 성공한다고    맞는말 먹는거가지고 쪼잔하게 구는사람이 젤싫음 	0	0
[IU TV] '삐삐(BBIBBI)' M/V Making	그렇게 밤새고 일하면 예민해져서 짜증낼법도 한데 ㅠ어찌이리 착하지은	0	0
요청이 정말 많았던 speechless 커버시도! speechless cover!	아니 조나 웃겨 대충 부르는 거 같은데 제일 잘 부름 뭐야 언니  무반주인데 내 귀에서 노래가 들려 	0	0
아이즈원 (IZ*ONE) - 환상동화 (Secret Story of the Swan) 교차편집 (Stage Mix)	 표정 ㄹㅈㄷ다 진짜 와 장원영 사랑해	0	0
Cell Block Tango 커버 - 뮤지컬 시카고 (자막 있어요!)	 여기부터 담배에서 연기 나는 디테일 쩌는데 왜 아무도 언급 안 하지	0	0
[IU] 'eight' Acoustic Ver. Live Clip	슈가파트 어떻게 아이유스타일처럼 부를까 궁금해서 봤는데 와역시 아이유가 괜히 아이유가 아니지	0	0
[입덕직캠] TXT 수빈 직캠 4K '9와 4분의 3 승강장에서 너를 기다려 (Run Away)' (TXT SOOBIN FanCam) | @MCOUNTDOWN_2019.10.24	 땀 나도 피부 표현 존나 갓벽이네	0	0
♬빙그레 메이커를 위하여♬ | 빙그레X빙그레우스	원래도 빙그레 제품 주로 사먹었는데 빙그레우스 나오고 난뒤로 어떤게 빙그레 제품인지 더 잘 알게되서 좋음  아이디어 낸 사람도 결재해준 상사도 정말 대단합니다 감사합니다	0	0
MBLAQ - Y, 엠블랙 - 와이, Music Core 20100612	이준 나 이런 게 좋아하네	0	0
180930 아이유(IU) 좋은날 + 너랑나 + 금요일에만나요 + 너의의미 [삼성카드홀가분마켓] 4K 직캠 by 비몽	진심 아이유 요새 대뷔한 신인이랑 둬도 동갑이라 생각 가능함	0	0
[입덕직캠] 오마이걸 아린 직캠 ‘다섯 번째 계절(SSFWL)’ (OH MY GIRL ARIN FanCam), MCOUNTDOWN_2019.5.9	 효또몰ㅋㅋㄱㅋㄱㅋㄱㄱㅋㄱㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아왤케 귀엽짘ㅋㅋㅋ	0	0
[입덕직캠] 있지 유나 직캠 4K '달라달라(DALLA DALLA)' (ITZY YUNA FanCam) | @MCOUNTDOWN_2019.2.14	바지 허리가 남는거 실화냐 존나 자괴감드네	0	0
[입덕직캠] 있지 유나 직캠 4K '달라달라(DALLA DALLA)' (ITZY YUNA FanCam) | @MCOUNTDOWN_2019.2.14	쯔위 실제로보면 거의 최상급 여배우들하고도 맞먹을 비주얼이라던데  얘도 만만찮을듯 둘다 길쭉길쭉 비율도 엄청나서 엄청 주눅들듯 ㅜㅜ	0	0
마법소녀 광희	이기광 뭐야웃긴데 귀여워 광희 저 즐기는 얼굴에 날개까지 있으니까 귀엽게 하찮아보여ㅋㅋ	0	0
유키스(U-KISS)_0330_교차편집(stage mix)	길가다 다른 아이돌을 보면 아 그 아이돌이구나 하고 지나가야할거같은데 왠지 수현 는 인사하면 그자리에서 분 수다 ㅆㄱㄴ일거같아	0	0
[MPD직캠] 인피니트 직캠 고마워 INFINITE Fancam @엠카운트다운_160922	ㅋㅋㅋㅋ아노래부르랫ㅣ 왜연애를해ㅋㅋㄱ핵귀	0	0
슈퍼주니어 (Super Junior) Devil (데빌) 교차편집 (Stage Mix)	님들 왜 은혁에 대한 언급이 없냐  은혁 ㄹㅇ 개잘생겼지 않음 진짜 춤 추는것도 개 잘추고ㄹㅇ 하 말로못함 ㄴㄴ 아는사람만 느껴라 은혁은	0	0
ZE:A - Level Up, 제국의 아이들 - 이별드립, Music Core 20100724	야이게 최곤데 ㅋㅋㅋㅋㅋ후유증팸들아직안왓누난이거 싸이월드 비지엠이엇음	0	0
이지금의 ASMR (IU's 10th Anniversary Gift)	 헐 지금 거진 일년하고도 반년이 넘게 봤는데 카메라 구도가 바뀌는 건줄 오늘 처음 알았어	0	0
IU(아이유) - 너의 의미 Concert Live Clip (@ 2018 Tour '이 지금 dlwlrma')	유애나로써 아이유란 가수의 팬인것이 자랑스럽고 고맙다	0	0
인피니트(INFINITE)_캔유스마일(Can U Smile)_교차편집(stage mix)	캔유스 그해여름 하얀고백만 들으면 그 시절 감성에 빠지는 듯 인피니트 집착돌뿐 아니라 감성도 넘쳤다구	0	0
"SS501 ""UR MAN"" (live) - HD 720p"	허영생  진짜잘생겼다  대박	0	0
[100203] 2PM - Heartbeat @ Seoul Music Awards	지금은 두짝나와도 규제되는데 ㅋㅋㅋ 다나오네 ㅋㅋㅋㅋㅋ	0	0
3일만에 2kg 빠짐!!!!!!!! I lost two kilograms in three days.	누님 저번에도 댓글 달았는데 필터를 너무 뿌옇게 넣은거 같아요 필터 좀 줄여주세요 감사합니다	0	0
(ENG) 한예슬 타투 의미는? | Meaning Of My Tattoo	진심이여서 더 이쁜사람 한예슬 그래서 아프지말길 꽃길만 걷길 팬들이 응원해요 세상이 맞춰놓은 기준때문에 대충 결혼하지   않을게 타협하지 않을게 사랑해요 예슬언니	0	0
[직캠] 백예린(Baek Yerin) - Square	음원이 나왔지만 난 아직 초록원피스를 듣는다	0	0
유희열의 스케치북 - Hands Up - 2pm.20160930	  최애곡 진짜 투피엠만 가지고있는 건강한청년들의 활력이 막 느껴지는 곡	0	0
한예슬의 일상 메이크업은? | Daily Makeup	한예슬은 화려하다고 생각했는데 화장 안 하니까 청순하네개사기	0	0
4분동안 22곡 부르기 호우! (22 songs cover)	한국 댓 찻는사람 	0	0
2PM - 우리집(My House) Mix (Live Compilation/무대교차편집)	떡고피셜 투피엠 멤버들 다 제대하자마자 컴백 시켜준대요 년 존버 해봅시다	0	0
[우리집] 150905 DMC 페스티벌 2015_K-Pop 슈퍼콘서트_준호직캠_By Nuneogun	난생처음 내가 남자 몸 본다는 사실을 깨달았다몸두꺼운거보소	0	0
191123 아이유(IU) 내 손을 잡아(Hold My Hand) 직캠 @Love, poem 서울 토요일 콘서트	콘서트때 노래를 더 잘부르는건가 내손을 잡아 음원보다 훨씬 좋은데 감정이 더 들어가서 그런가특히 부터 초까지 지리네	0	0
[우리집] 150905 DMC 페스티벌 2015_K-Pop 슈퍼콘서트_준호직캠_By Nuneogun	응 준호야 뭐가  그렇게 화가난건진몰겠지만 내가미안해알았어 알았어 집으로가면서 얘기하자 	0	0
[MPD직캠] 소녀시대 직캠 4K 'All Night' (Girl's Generation FanCam) | @MCOUNTDOWN_2017.8.10	수영 비율봐ㅜㅜ진짜 소시 직캠으로봉께는 춤이 더어려워보이넹 ㅋㅋ 글구 다 비율오진다	0	0
나의 최애 김치 아삭이고추김치 | My favorite Kimchi Crunchy Pepper Kimchi [ENG]	다른사람한테 줄거라고 집안인데도 마스크쓰는겅 진짜 상상도 못한 배려네여ㄴㅇㄱ 그리고 너무 맛있어보여요	0	0
[뮤뱅] 제국의 아이들 ZE:A - 후유증 (20120817)	아니 길가고있는데 어떤 가게에서 후유증 틀음ㅋㅋㅋ근데 더 웃긴건 지나가던 옆사람이 따라 불름ㅋㅋㅋ	0	0
[IU TV] 'dlwlrma.' Concert - Taipei Ep.1	ㅠㅠㅠㅠㅠㅠㅠㅠㅠ 드디어 ㅠㅠㅠㅠㅠ 이런 먹방도 넘 좋아요 ㅠㅠㅠㅠㅠㅠㅠㅠ 울언니 힐링예능 한번만 찍어주라 ㅠㅠㅠㅠㅠㅠㅠ	0	0
Cell Block Tango 커버 - 뮤지컬 시카고 (자막 있어요!)	나 아 이제 진짜 자야지알고리즘 그전에 이 뮤지컬을 보고 자는건 어때	0	0
[입덕직캠] 더보이즈 주연 직캠 4K ‘주문(MIROTIC)’ (THE BOYZ JUYEON FanCam) | @MCOUNTDOWN_2020.3.5	알고리즘 일 안하냐 근데 주연 주문 이 직캠은 본 사람이 또 본다고 일째 매일 몇십번씩 출석중임	0	0
[입덕직캠] 에이프릴 나은 직캠 4K ‘예쁜 게 죄(Oh! my mistake)’ (APRIL NA EUN FanCam) | @MCOUNTDOWN_2018.10.18	이건 진짜 걸그룹계의 레전드 영상이다	0	0
[입덕직캠] TXT 수빈 직캠 4K '9와 4분의 3 승강장에서 너를 기다려 (Run Away)' (TXT SOOBIN FanCam) | @MCOUNTDOWN_2019.10.24	정말 얼굴 복지다 코찡긋 최고야눈빛도 최고야몇번을 돌려보는 거니	0	0
블락비_빛이되어줘_댓글모음	저거 어두컴컴컴해보이지않아 이걸 박자 놓쳐서 어두컴두컴 이라고 해서 팬들이 우지호가 쓰는 컴퓨터는 어두컴두컴이라고 놀리고 그랬는데	0	0
우리집 준호	에이 아직도 보는 사람이 나말곤 없지	0	0
우리집 준호	아직도 준호집 대문앞에 서계신 분 있어여 설마 있겠냐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 준호는 내꺼얍	0	0
B1A4 - Good Night, B1A4 - 잘자요 굿나잇, Music Core 20120526	 아 존나 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ러브비트 같어 ㅋㅋㅋㅋㅋㅋㅋ개웃기다	0	0
[MPD직캠] 인피니트 직캠 고마워 INFINITE Fancam @엠카운트다운_160922	성열호원우현이는 장난모드성규명수는 연애모드동우성종은 체념모드우리얘들 월케 귀여워ㅜ	0	0
Infinite - Nothing's over, 인피니트 - 낫씽즈 오버, Music Core 20110326	낫띵스오버 하면 이젠 엘 음이탈해서 성규 표정 미묘하게 굳는거 먼저 생각남ㅋㅋㅋㅋㅋㅋㅋㅋㅋ너넨 실력파니까 그런 잔실수도 귀야웡	0	0
TEEN TOP - Clap, 틴탑 - 박수, Music Core 20100710	한가인 노동요를 뛰어넘는 니엘의 고군분투기  천지	0	0
사랑하긴 했었나요... - 잔나비 (cover by 최진솔)[4K]	누가 내 가슴에다 불을 질렀 최진솔누가 내 심장에다 못을 박았 최진솔	0	0
우리집 준호	한창 투피엠 한국 쓸고 다닐 때 난 고작 초딩이었지 그땐 몰랐지 왜 그랬을까 년 인생 별의 별 남돌 다 파봤지만 이런 남자는 처음이다 내 고삼라이프 우리집 준호때문에 망했다	0	0
[故 김광석 22주기 헌정영상] 잊어야 한다는 마음으로 – 아이유	아이유 코러스  아이유 노래 목소리 가 조합되니 뭐랄까 굉장히 신기한 악기같은 소리가남 신기함 진짜	0	0
191124 아이유(IU) - 'someday' (Dream High OST)직캠 Eng sub @ Love, Poem 서울 콘서트 앵앵콜 [4K 멀티캠]	이지은의 인생은 얼마나 긴 소설이었을지  아무나 있는 그대로의 이지은을 사랑한다고 지금도 이지은이라 너무 고맙다고 언젠가 폭 안아주길	0	0
(ENG) 한예슬 타투 의미는? | Meaning Of My Tattoo	와 옛 남자친구와의 소중했던 인연과 추억들도 간직 해주는 그런 감성적인 여자감동ㅠㅠ	0	0
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808	댓글에 수컷지방덩어리들 몰려와서 조금 무겁네  웨이트해서 본받으새용	0	0
[故 김광석 22주기 헌정영상] 잊어야 한다는 마음으로 – 아이유	진짜 마음을 울리는 목소리다 더이상 무슨 말이 필요하냐	0	0
빅스 (VIXX) - 도원경(桃源境) (Shangri-La) 교차편집	도원경 들은 다음 가야하는 곳  빅스 엔 인연  퍼포먼스 영상 	0	0
한예슬의 일상 메이크업은? | Daily Makeup	한예슬은 화려하다고 생각했는데 화장 안 하니까 청순하네개사기	0	0
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808	머고 유튜브 이거 왜 내한테 추천해주노어이가 없네 진짜	0	0
[뮤뱅] 제국의 아이들 ZE:A - 후유증 (20120817)	 혼자 부르니까 너만 아프지	0	0
드디어 배우고 왔어요! l Let's Dance Together	와진짜 미쳣다 진짜 사람이아니다 여신이란말 앞으로 함부로 갖다붙히면안되겠다 한예슬한테만 써야지	0	0
한예슬의 일상 메이크업은? | Daily Makeup	와유튜브 성공했네예슬언냐가 영상도 찍어주고언니당신 내가사랑하는거 알지	0	0
2PM - 우리집(My House) Mix (Live Compilation/무대교차편집)	주기적으로 보러옴오빠들 모른척 해줄테니까 다시 이 곡들고 나와요	0	0
[SUB] 그저 빵 만드는 일상 My daily life of bread-making	세경님 영상은 항상 정갈하면서도 색감이 좋고 잔잔하면서도 생동감이 넘치네요ㅎㅎ 그저 요리하고 산책하는 영상인데 힐링하고 갑니다 잠깐씩 비추는 세경님의 얼굴은 그저 빛	0	0
[MPD직캠] 소녀시대 직캠 Lion Heart Girls' Generation Fancam @엠카운트다운_150903	다른 걸그룹들도 너무 좋지만 소녀시대는 차원이 틀린듯	0	0
[SUB] (나무 도마 만들기, 춤 연습, 수제비 반죽) 팬미팅을 준비하는 일상. 클라푸티 만들어 먹기. 바바라 크루거 전시. 잔치국수.	신이 내려준 세상에서 가장 아름답고 경이로운 외모	0	0
[IU] 'Blueming' 응원법	 찍은 순서는 가운데  파랑유  회색유인듯 예쁘다 면연력 차이 ㅋㅋㅋㅋㅋㅋ	0	0
요청이 정말 많았던 speechless 커버시도! speechless cover!	이 노래 커버곡 다 들어봤는데 솔라님이 젤 잘하시는듯	0	0
한예슬의 일상 메이크업은? | Daily Makeup	말씀하실때 조곤조곤 너무 듣기조아서  영상 찍으면 어떠실지 기대돼요ㅇ 	0	0
내가 보고 싶어서 만든 2PM 고화질 고음질 무대 모음	준호직캠보다가 이거보니 ㅋㅋ준호 너무 안잡힌닼ㅋ 그룹특성상 어쩔순 없겠지만 ㅋㅋ이래서 모두들 준호를 몰랐구나	0	0
MBLAQ - Y, 엠블랙 - 와이, Music Core 20100612	이준 단추터졌었던 무대가 이거였구낰ㅋㅋㅋㅋㅋㅋㅋㅋ 그래도 멋있었네 	0	0
[SUB] 10일간의 배부른 챌린지 기록 (쿠키영상 있음)	최고의 킬링포인뜨화들짝헉차분바질을 깜빡했습니다	0	0
[뮤뱅] 제국의 아이들 ZE:A - 후유증 (20120817)	노래 를 한가인이 다하는데	0	0
TVXQ - Mirotic, 동방신기 - 주문, Music Core 20081025	믹키유천 머리는 세월이 지나서 촌스러운게 아니라 저때도 저머리 뭐냐고 말 많았음	0	0
Cell Block Tango 커버 - 뮤지컬 시카고 (자막 있어요!)	초반에  부분부터 천천히팝 식스 스퀴시 어어 시세로 립시츠차례로 하면서 박자맞추는거 너무 좋다 발음에 각각 말투나 억양도 다르고 저 세세한 표정 연기가 전부 다 좋아	0	0
GD&TOP_0130_SBS Inkigayo_집에 가지마(Don't Leave)	어떻게 아직도 촌스럽지가않냐 년전 사람들보면 다 촌스러운데	0	0
슈퍼주니어_데빌_댓글모음	이미 댓글모음으로 편집이 된 영상을 보면서 동시에 그 아래에 달린 댓글을 또 읽고있는 내가 너무 얼척없다	0	0
이지금의 ASMR (IU's 10th Anniversary Gift)	 초에 저 귀엽구 쪼꼬미한 손 봐요 ㅠㅠㅠㅠㅠ 미치겟당 	0	0
2PM - 우리집(My House) Mix (Live Compilation/무대교차편집)	아니 진짜 진심으로 온맘 다해 따라 가고 싶음	0	0
한예슬의 일상 메이크업은? | Daily Makeup	역대 모델중 입생이랑 제일 잘어울리는듯 고급스러운 섹시함의 정석	0	0
[Teen Top TEEN TOP] - Not a joke @ Popular song inkigayo 130901	와 진짜 무대 끝나면 땀 범벅일 듯	0	0
마법소녀 광희	광희 아 ㅅㅂ ㅋㅋㅋㅋㅋㅋㅋ 개행복해보인다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅁㅁㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0	0
First Vlog. Furniture Shopping Is Not Easy (ft. My YouTube Room🪑)	언니 향초 가게 방문하는 거 최신버전으로다가 찍어줘여 나 아직도 옛날 소희 언니 향초 사는 영상 본다고 그게 아마 브이로그 시초가 아니었을까	0	0
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808	이기는편 내 남편	0	0
[MPD직캠] 소녀시대 직캠 4K 'Holiday' (Girl's Generation FanCam) | @MCOUNTDOWN_2017.8.10	여러분 지금 일주일활동하고 끝낸데요 말이되나요 이번컴백기간에만 저지릉만행이 한두개가아닙니다 토요일로전시와 월요일오전시시 팩스와전화총공이 있어요 자세한내용은 트위터로 넘어와주세요	0	0
[100203] 2PM - Heartbeat @ Seoul Music Awards	아 진짜 옥택연 존나 섹시해 와일드바니에서 런닝인가 입고 잘때 개섹시했는데진짜 어떤 아이돌도 옥택연의 섹시함은 따라올 자 없다	0	0
사랑하긴 했었나요... - 잔나비 (cover by 최진솔)[4K]	사랑하긴 했었나요 스쳐가는 인연이었나요 짧지 않은우리 함께했던 시간들이 자꾸 내 마음을 가둬두네누가 내 가슴에다 불을 질렀나누가 내 심장에다 못을 박았나	0	0
[IU TV] 100만 구독 달성 기념!! '이지금에게 물어봐'	공복에 석류즙먹지 말라는 댓글예쁘다는 댓글영어글축하글	0	0
[SUB] 크리스마스 케이크 만들기. Making a Christmas cake.	목소리가 녹는다  년 살면서 미쳐부리것네	0	0
오마이걸(OH MY GIRL) - 번지(BUNGEE)(Fall in Love) # 교차편집(Stage mix) KPOP 무대영상 [1440P]	와 전 활동까진 몰랐는데 아린이 겁나 이쁘네	0	0
이지금의 ASMR (IU's 10th Anniversary Gift)	갑자기 광고가 왤케 많아진거지	0	0
TVXQ - The way U are, 동방신기 - 더 웨이 유 아, Music Camp 20040717	머리랑 의상이 너무 충격적이라 노래가 안들리는 와중에도 시아준수 노래 잘하넼ㅋㅋㅋㅋㅋㅋ 시아준수 파트부터 정신차림ㅋㅋㅋㅋㅋㅋ 아 정말 충격적이네ㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0	0
TVXQ - The way U are, 동방신기 - 더 웨이 유 아, Music Camp 20040717	나머지 맴버들은 후천적인 연습을 통해 기량이 상승한거같은데 시아준수는 저떄부터 보컬벨런스가 맞춰져있네 이미 데뷔때부터 어느정도 완전한 실력이었구나 영웅재중도 좀 다듬기 전 같은데	0	0
마법소녀 광희	머야 나 광희라길래 들어온건데 이기광 있어서 진짜 깜짝 놀랬네이런거 언제 했어 나 왜 몰라	0	0
[MPD직캠] 소녀시대 직캠 4K 'Holiday' (Girl's Generation FanCam) | @MCOUNTDOWN_2017.8.10	오늘 소원 소시 둘다 쩔었다 대박이야 진짜 지금 네이버에 소녀시대검색해서 실검 올립시다 소원	0	0
엑소_댄싱킹_댓글모음	유제석님 노래 잘불러서 정말 좋음 유재석님 가수로 데뷔안하게 놀랍다 워후 내적 헤드뱅잉	0	0
사랑하긴 했었나요... - 잔나비 (cover by 최진솔)[4K]	의문 최진솔은 왜 솔로 채널을 만들지 않는가가설은 학원에서 녹음 믹싱 맡기는게 편해서 수익분배를 넉넉히 받고 있어서 학원 직원으로 일하기로 해서	0	0
블락비_빛이되어줘_댓글모음	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아진짜 가발 벗겨지는 거에서 웃겨 쓰러졌다	0	0
엑소_댄싱킹_댓글모음	유재석  본캐초능력자 유재석 투명인간  막내유산슬  트로트 가수유두래곤  싹쓰리 	0	0
[11.12.16] 뮤직뱅크 보이프렌드 - 내가갈게 /Musicbank Boyfriend - I'll be there live	인피니트 하얀겨울이랑 보프 내가갈게는 겨울되면 자연스럽게 찾아듣게됨	0	0
[온스테이지2.0]백예린 - 그건 아마 우리의 잘못은 아닐 거야	항상 깡 차에타봐 비단길 순으로듣고 이노래듣는데 귀정화존나 잘된다	0	0
한예슬의 일상 메이크업은? | Daily Makeup	언니 말투는 친근한 옆집 언니 같은데 얼굴은 절대 그렇지 않아	0	0
Vlog. A Nervous Day in the Baeksang Arts Awards 🙊 + Aerial Yoga, Power Plate	사람 자체가 너무 맑다 보고 있으면 내 마음이 몽글몽글 말하는 말투도 행동도 너무 사랑스러워 그냥 안소희 자체가 사랑이야	0	0
유희열의 스케치북 - 비스트 데뷔초 ＇Mystery＇ 춤추고 나서 민망함에 어쩔줄 몰라.20160722	이기광이 저런거잘함ㅋㅋㅋ미국춤이런거ㅋㅋㅋㅋ잘살림ㅋㅋ	0	0
한예슬의 일상 메이크업은? | Daily Makeup	언니ㅜㅜ 저 이제 살인데 초등학생 때부터 언니 너무 좋아해가지고 옛날에 올백 맞으면 부모님이 언니 불러준다고 했는데 언니 연락처도 모름연서   	0	0
[IU TV] 아이유 분노의 티켓팅!	지오디 콘서트였어도 징니 반응이 저랬을까ㅋㅋㅋㅋㅋㅋ 직접 해봤으니 내년부턴 규모를 키우겠네ㅎㅎ 아이유 최고다 머리색 완전 예뻐ㅜ 콘에서 봐요	0	0
