title,text,label,type
크리스토퍼 (Christopher) - BAD 가사 번역 라이브 비디오,오빠 기억나 우리 루브르 박물관 털다 걸려서 경보음 울렸을 때 오빠 조각상인 척 해서 나만 잡혀갔잖아,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,아 나 몰랐는데 나 씨름좋아하네,1,4
사랑하긴 했었나요... - 잔나비 (cover by 최진솔)[4K],언니 옷 노진구 손자가 입는거 같은데도 소화하시네,1,4
Believer - Imagine Dragons (cover by jinsoulcoe)[4K],언니 노래 듣고 이마 팍팍 치다가 거북목 해결됐어요 감사합니다,1,4
크리스토퍼 (Christopher) - BAD 가사 번역 라이브 비디오,나 진짜 쌍년이야 나 한 번만 만나봐 제발,1,4
Believer - Imagine Dragons (cover by jinsoulcoe)[4K],이런식으로 부를꺼면 그냥 따로 유튜버하세요,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,유튜브 이거 나한테 왜 추천한거야 고마워,1,4
2인폴댄스 - 마마무 솔라 '헬로' double pole dance - MAMAMOO SOLAR 'HELLO',내 인생에서 자랑스러운 것 중 하나         ,1,4
우리집 준호,준호야 군대라니말도안돼 박진영이 군대 대신 가라,1,4
2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],알 수 없는 유튜브 알고리즘이 나를 꽤 괜찮은 곳으로 인도한 것 같다,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,씨름듀스  시급하다 엠넷 추진해라,1,4
The Beatles - Hey Jude (cover by 최진솔),노래 이렇게 부르실 거면 그냥 채널 하나 만드세요,1,4
[직캠] 백예린(Baek Yerin) - Square,모든 날의 를 들어도 결국 초록색 원피스의 로 돌아온다,1,4
빅스 (VIXX) - 사슬 교차편집 (Chained Up stage mix),현세대에 다시 볼 수 없을 전설의 노예컨셉,1,4
한예슬의 일상 메이크업은? | Daily Makeup,미친 얼굴 존나 재미있어요 언니,1,4
반반인간 솔라의 실체공개!!!!!!!!ㅋㅋㅋ,무대에서 보고싶은 사람 손,1,4
사랑하긴 했었나요... - 잔나비 (cover by 최진솔)[4K],언니 노래영상 매번 공짜로 보는게 송구스러워서 데이터키고 보고 있어요,1,4
크리스토퍼 (Christopher) - BAD 가사 번역 라이브 비디오,얼굴 좀 잘생기고 노래 좀 잘한다고 세상이 니꺼 같지 조금만 있어봐라 온 우주가 다 니꺼같을거다,1,4
2PM - 우리집(My House) Mix (Live Compilation/무대교차편집),맨날 볼때마다 누구 따라 가지 존나 고민하면서 피식피식 혼자서 쪼갬 ㅋㅌㅌㅋㅌㅌㅋㅌㅋㅌㅋㅌㅋㅌㅋㅌㅋㅌㅋㅌㅋㅌㅋㅌㅋㅌㅌㅋ,1,4
사랑하긴 했었나요... - 잔나비 (cover by 최진솔)[4K],고작 이정도 실력가지고는세계적인 가수밖에 안됨,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,그 누구도 누가 이겼는지 궁금해 하지 않는 스포츠,1,4
Believer - Imagine Dragons (cover by jinsoulcoe)[4K],내가 저런목소리를 가졌다면 맨날노래부르면서 나혼자 감동먹고 벽때리면서 대성통곡할듯,1,4
[입덕직캠] 에이프릴 나은 직캠 4K ‘예쁜 게 죄(Oh! my mistake)’ (APRIL NA EUN FanCam) | @MCOUNTDOWN_2018.10.18,실화바탕으로 제작된 노래임이 너무 느껴진다,1,4
[온스테이지2.0]백예린 - 그건 아마 우리의 잘못은 아닐 거야,취향 맞는 사람한텐 거의 신이나 다름없는 가수,1,4
2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],있을 때 잘할걸 돌아와줘 나 이제 돈 벌어,1,4
2PM - 우리집(My House) Mix (Live Compilation/무대교차편집),영화도 재개봉하는데 노래는 재컴백 하면 안됨 존나 짜증나서 그래  잘생각해봐 그 때 코흘리던 꼬마들이 이제 돈을 벌고 있다구,1,4
우리집 준호,글쎄 예전에 준호라는 총각이 나보고 우리집으로 가자고 했었는데 말이다할머니 제발 그만 하세요 그 얘기만 삼십년째라구요,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,왜 조상들이 명절마다 온동네 머슴들 불러다 씨름 시켰는지 알것 같다 ㅋㅋㅋ 이거 완전 아육대 조선 아니냐,1,4
우리집 준호,경쟁률 좀 줄었겠지 아직 존버 중이면 손 좀 얼마나 줄었나보자,1,4
[IU CLIP] '사랑이 잘' LIVE with 오혁,야 이거뭐냐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱ영상편집 기술이 최초로 나오고일 후에 만든 뮤비냐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 게다가 귀엽고 노래도 잘불러ㅋㅋㅋㅋㅋ,1,4
[입덕직캠] (여자)아이들 수진 직캠 4K ‘Senorita’ ((G)I-DLE SOOJIN FanCam) | @MCOUNTDOWN_2019.3.14,서수진은 백설공주가 독사과 먹고 쓰러졌다가 왕자의 키스가 아닌 마녀의 키스로 깨어나 흑화해져버려 아름다웠고 청순했던 백설공주가 매혹적이고 또 섹시하게 바껴버린 느낌이야 ㅎㅎ,1,4
[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,이런 실력으로는 세계적인 팝가수밖에 못 돼요,1,4
Believer - Imagine Dragons (cover by jinsoulcoe)[4K],이 언니는 태어났을때 응애소리도 고급질 것 같아,1,4
[입덕직캠] (여자)아이들 수진 직캠 4K ‘Senorita’ ((G)I-DLE SOOJIN FanCam) | @MCOUNTDOWN_2019.3.14,서수진을 모르는 여자는 있을지언정서수진을 싫어하는 여자는 없다,1,4
Believer - Imagine Dragons (cover by jinsoulcoe)[4K],노래 듣고 흥분해서 벽쳤다가 벽 뚫려서 옆집이랑 같이 들어요,1,4
오마이걸(OH MY GIRL) - Dolphin(돌핀) # 교차편집(Stage mix) KPOP 무대영상 [1440P],ㄹㅇ 파트분배의 정석인 곡 ㅋㅋㅋㅋㅋㅋㅋ 진짜 개개인의 목소리에 들어있는 매력이 너무 잘 보여서 입덕하게 만드는 곡이따따따따따따따,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,울퉁불퉁 멋진 몸매에빨간 옷을 입고,1,4
[IU CLIP] '사랑이 잘' LIVE with 오혁,나만 이런 감성 좋은가 왜들그러지 난 이런 옛날 아날로그 같은 분위기 약간 촌스러우면서도 뭔가 신비하다 해야하나 그래서 좋은뎅,1,4
[입덕직캠] 있지 유나 직캠 4K '달라달라(DALLA DALLA)' (ITZY YUNA FanCam) | @MCOUNTDOWN_2019.2.14,보통은 데뷔 영상이 흑역사인데얘는 데뷔 직캠이 레전드 에리얼 빼박이네,1,4
2PM - 우리집(My House) Mix (Live Compilation/무대교차편집),이거 가사 너무 야해서 번 고쳤대 그러니까 빨리 처음가사 내놔봐 얼마나 숭한지 내 두눈으로 당장 봐야겠어,1,4
[우리집] 150905 DMC 페스티벌 2015_K-Pop 슈퍼콘서트_준호직캠_By Nuneogun,추천영상에 뜨지 않아도 스스로 검색해서 찾아온분들의 비율을 선정하기 위해 있는 댓글입니다스스로 검색해서 오신분들만 좋아요를 눌러주세요이준호황찬성제대날만기다린다 협회,1,4
[우리집] 150905 DMC 페스티벌 2015_K-Pop 슈퍼콘서트_준호직캠_By Nuneogun,불쌍한 사람 적선한다 생각하고 좋아요 좀 눌러주세요  알람 울릴 때 마다 안보면 미칠 것 같아요 금단현상이야,1,4
우리집 준호,준호야 엄마다 번호가 실수로 지워졌다 어서 번호 다오,1,4
[입덕직캠] (여자)아이들 수진 직캠 4K ‘Senorita’ ((G)I-DLE SOOJIN FanCam) | @MCOUNTDOWN_2019.3.14,큐브는 나중에 태민 무브같은 곡으로 수진 솔로 세워주라 진짜 돈 갖다 바칠 자신있음,1,4
[우리집] 150905 DMC 페스티벌 2015_K-Pop 슈퍼콘서트_준호직캠_By Nuneogun,울퉁불퉁 멋진몸매에 빨가안 옷을 입고오 ,1,4
[직캠] 백예린(Baek Yerin) - Square,백예린 효과  비바람을 살랑살랑 봄바람으로 만듦 번개를 화려한 조명으로 만듦 무대 뒤 천막을 야자수로 만듦,1,4
슈퍼주니어 (Super Junior) Devil (데빌) 교차편집 (Stage Mix),지뢰 최대한 피해주는 편집센스 지린다 덕분에 자체 모자이크가 수월해졌어요 절받으세요,1,4
[직캠] 백예린(Baek Yerin) - Square,노래가 바람을 불게 만드는 거 같아,1,4
오마이걸(OH MY GIRL) - 번지(BUNGEE)(Fall in Love) # 교차편집(Stage mix) KPOP 무대영상 [1440P],비눗방울 터뜨리는 현승희 너무 천재 아이돌이라 현기증나요,1,4
Believer - Imagine Dragons (cover by jinsoulcoe)[4K],겨우 이정도 수준이라면 세계적인 팝가수 정도 밖에 못해요,1,4
Cell Block Tango 커버 - 뮤지컬 시카고 (자막 있어요!),원작은 약간 억울하다며 소리치는 느낌이면 이건 쎈언니들이 서로 왜 감옥에 들어오게 됐는지 여유롭고 능글맞게 이야기 하는 것 같음,1,4
"[HOT] BTOB(비투비) - MOVIE, Show Music core 20170325",다른 의미로 안 들어올 수 없는 썸네일이다,1,4
오마이걸(OH MY GIRL) - 번지(BUNGEE)(Fall in Love) # 교차편집(Stage mix) KPOP 무대영상 [1440P],아주 진짜 아린이 올라 파트 준 사람 삼대가 행복하삼,1,4
"[입덕직캠] 오마이걸 아린 직캠 ‘다섯 번째 계절(SSFWL)’ (OH MY GIRL ARIN FanCam), MCOUNTDOWN_2019.5.9",은방울꽃의 의인화,1,4
크리스토퍼 (Christopher) - BAD 가사 번역 라이브 비디오,형 나 내 이름을 배춘호로 지어준 우리 부모님께 세상 감사드리고 있어 형은 최고야,1,4
[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,이거 듣는데 아랫층에서 노랫소리좀 키워달래요,1,4
"[Comeback Stage] TVXQ - Something, 동방신기 - 썸씽, Music core 20140104",이때 걸스데이 이랑 동방신기  같이 위 후보 오른 거 생각 난다 둘 다 찐명곡ㅠㅠ 동방신기 다시 이런 곡으로 컴백해조여,1,4
[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,언니 기억나요 우리 같이 루브르 박물관 털다가  언니는 명화인척 해서 나만 끌려갔잖아요,1,4
[입덕직캠] (여자)아이들 수진 직캠 4K ‘Senorita’ ((G)I-DLE SOOJIN FanCam) | @MCOUNTDOWN_2019.3.14,누가 그런던데청하는 손끝까지 파워풀하고현아는 손끝까지 섹시하고유아는 손끝까지 요정같고,1,4
[입덕직캠] (여자)아이들 수진 직캠 4K ‘Senorita’ ((G)I-DLE SOOJIN FanCam) | @MCOUNTDOWN_2019.3.14,내가하면 겨드랑이 자랑춤 서수진이하면 섹시 그자체,1,4
Cell Block Tango 커버 - 뮤지컬 시카고 (자막 있어요!),조회수가 계속 높아지는 이유는 본 사람들이 계속 보러와서 그런거다  물론 나도 마찬가지 ,1,4
"[입덕직캠] 오마이걸 아린 직캠 ‘다섯 번째 계절(SSFWL)’ (OH MY GIRL ARIN FanCam), MCOUNTDOWN_2019.5.9",아니  진지하게 아린이 좀 밀어주길 진짜 연기만 되면 드라마 여주해도 될 얼굴임 저렇게 청순가련 깨끗하게 이쁜 이미지는 수지이후로 첨보는데,1,4
170812 소녀시대 홀리데이 리허설 직캠 SNSD Rehearsal 4K fancam - Holiday (DMZ 평화콘서트) by Spinel,이름표 안붙이는거에서 짬이 느껴진다 크,1,4
[입덕직캠] 에이프릴 나은 직캠 4K ‘예쁜 게 죄(Oh! my mistake)’ (APRIL NA EUN FanCam) | @MCOUNTDOWN_2018.10.18,썸네일 너무 이뻐서 들어온건 아이린 이후로 처음이다,1,4
[입덕직캠] TXT 수빈 직캠 4K '9와 4분의 3 승강장에서 너를 기다려 (Run Away)' (TXT SOOBIN FanCam) | @MCOUNTDOWN_2019.10.24,얘 진짜 미침 저런 흐지부지한 표정 뭐라고 해야하지 야시꾸리한 표정 아이돌 중에서 최수빈이 최고된다,1,4
EXO_으르렁 (Growl by EXO@Mcountdown 2013.8.22),이땐 내이름이 김여주였다고,1,4
[입덕직캠] TXT 수빈 직캠 4K '9와 4분의 3 승강장에서 너를 기다려 (Run Away)' (TXT SOOBIN FanCam) | @MCOUNTDOWN_2019.10.24,누나들을 쓰레기로 만드는 저 표정 좋네여,1,4
사랑하긴 했었나요... - 잔나비 (cover by 최진솔)[4K],뭐지 이 한국계 시아느낌은,1,4
2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],집으로 가자메분뒤에 집앞으로 온다메또 나만 진심이였지,1,4
오마이걸(OH MY GIRL) - 다섯 번째 계절(SSFWL) # 교차편집(Stage mix) KPOP 무대영상 [1440P],효정이가 확신한거면 다 된거야 확신한거야 암 그럼,1,4
[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,누가 이정도 실력이면 마이크로 교수 때려도 합격이다 라고 했는뎈ㅋㅋㅋㅋㅋㅋ,1,4
[직캠] 백예린(Baek Yerin) - Square,역시 이 영상이 의 시작과 끝이네 다들 여기로 시작해서 결국 여기로 돌아오는구나,1,4
2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],과하게 정장 안입히고 그냥 슬랙스에 셔츠 입힌게 ㄹㅇ 신의 한수,1,4
2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],도대체 노출이라곤 단추 두개랑 팔뚝밖에 없는 사람들이 가사에 충실한 율동을 추는 저 모습이 유교사상에 찌든 코리안들을 자극한단걸 어떻게 안거야,1,4
Cell Block Tango 커버 - 뮤지컬 시카고 (자막 있어요!),누나 공짜로 보긴 좀 그래서 데이터 키고 다시봤어 이정도면 괜찮을까,1,4
[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,학생  두명이요기사  엥 학생 왜 두명이여학생  제 마음에는 진솔 언니라는 한분이 계셔서요기사  학생 빛은 돈 안받아,1,4
2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],다음 활동제목이 느그집 이래도 열심히 들을게요  똑같은 컨셉 제발 ㅠ,1,4
"2PM ""10 out of 10(10점 만점에 10점)"" Undisclosed Practicing Video Clip",내가 살면서 연습영상에서 이렇게 날 것을 보여주는 남돌은 첨이다,1,4
Believer - Imagine Dragons (cover by jinsoulcoe)[4K],언니노래 좋은사람 접어 이랬더니 지구가 접히더군요 눈앞에 브라질이 있길래 놀랐잖어,1,4
[입덕직캠] 에이프릴 나은 직캠 4K ‘예쁜 게 죄(Oh! my mistake)’ (APRIL NA EUN FanCam) | @MCOUNTDOWN_2018.10.18,김하나가 결국 꿈을 걸그룹으로 찾은 느낌역시 이쁘다,1,4
[우리집] 150905 DMC 페스티벌 2015_K-Pop 슈퍼콘서트_준호직캠_By Nuneogun,개빡쳐 오빠 왜 내 마음 가져가놓고 군대에 있어,1,4
오마이걸(OH MY GIRL) - 번지(BUNGEE)(Fall in Love) # 교차편집(Stage mix) KPOP 무대영상 [1440P],근데 유시아 진짜 존나 어이없다얼굴 저렇게 생겼으면 좀 삐걱거릴만도 한데 메인댄서야그러면 노래는 좀 못해도 될텐데 메보 파트를 뚝딱 소화해내 너어는 정말,1,4
한예슬의 일상 메이크업은? | Daily Makeup,간지 오진다 입생로랑 협찬  찐홍보모델  ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,4
[입덕직캠] 있지 유나 직캠 4K '달라달라(DALLA DALLA)' (ITZY YUNA FanCam) | @MCOUNTDOWN_2019.2.14,얼굴에 무슨 빈공간이 없어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ눈도 크고 입도 이쁘게 커서 와 진짜 이목구비 개쩔어 ㅅㅂ,1,4
[우리집] 150905 DMC 페스티벌 2015_K-Pop 슈퍼콘서트_준호직캠_By Nuneogun,아직도 우리집 빌런이 있는 지 모르겠지만 공부하다가 환멸올 때마다 보게 수험생 도와준다고 생각하시고 좋아요 좀 눌러주세요  ,1,4
엑소_댄싱킹_댓글모음,찐으로 놀면 뭐하니에서 이런 프로젝트 한번 더 해서 유재석 아이돌 댄스 췄으면 좋겠음 ㅠㅠ 진짜루 못하는게 뭐야 유재석ㅠㅠㅠㅠ최고야,1,4
[우리집] 150905 DMC 페스티벌 2015_K-Pop 슈퍼콘서트_준호직캠_By Nuneogun,빨간옷직캠찾으래서 홀린듯이 찾음,1,4
[온스테이지2.0]백예린 - 그건 아마 우리의 잘못은 아닐 거야,주펄 버전 들으면 백예린 원곡이 마렵고백예린 원곡을 들으면 주펄 버전이 마렵고,1,4
"[입덕직캠] 오마이걸 아린 직캠 ‘다섯 번째 계절(SSFWL)’ (OH MY GIRL ARIN FanCam), MCOUNTDOWN_2019.5.9",여드름한번 안나봤을 얼굴임 ㄹㅇ 깨끗한 결정체,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,돌쇠를 사랑하던 마님의 마음 이해하겠습니다,1,4
지디앤탑_집에가지마_댓글모음,양현석은 항상 지디 사진 걸어두고 감사 해야한다 권지용 집에 보냈으면 손가락 빨다 망했음,1,4
[우리집] 150905 DMC 페스티벌 2015_K-Pop 슈퍼콘서트_준호직캠_By Nuneogun,오빠 아무도 모르게 가자더니 지금 오빠집 가겠다는 사람이 왜 이렇게 많아,1,4
2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],통일해라 장난치지 말고 열받으니까 진짜,1,4
크리스토퍼 (Christopher) - BAD 가사 번역 라이브 비디오,아폴론의 후예인가,1,4
[입덕직캠] 에이프릴 나은 직캠 4K ‘예쁜 게 죄(Oh! my mistake)’ (APRIL NA EUN FanCam) | @MCOUNTDOWN_2018.10.18,광대가 이렇게 이쁜 사람 처음 봄,1,4
[입덕직캠] (여자)아이들 수진 직캠 4K ‘Senorita’ ((G)I-DLE SOOJIN FanCam) | @MCOUNTDOWN_2019.3.14,진짜 섹시한 까만 고양이같음 러시안블루의 현신이야,1,4
2PM - 우리집(My House) Mix (Live Compilation/무대교차편집),꽃이 지고나서야 봄인줄 알았습니다,1,4
마법소녀 광희,키  ㅆ발기광  하광희  어머 이게뭐야 내가 이렇게 콜라보를 하게 될줄 누가 알았겠어 정말 파트도 많고 너무 좋다 정말,1,4
"191123 아이유(IU) 내 손을 잡아(Hold My Hand) 직캠 @Love, poem 서울 토요일 콘서트",아이유 라이브 정말 늘었다 내가 지금까지 들어본 내손을잡아중에 정말 최고임 노래가 늘고 있다는 증거겠지,1,4
Cell Block Tango 커버 - 뮤지컬 시카고 (자막 있어요!),남들은 일깡 하는데 난 일싴 한다,1,4
[우리집] 150905 DMC 페스티벌 2015_K-Pop 슈퍼콘서트_준호직캠_By Nuneogun,그동안 아이돌들은 남친남사친 느낌인데 씨바 준호는 존나 농염한 회사원인거 같아 내 남편이 되줘,1,4
[입덕직캠] 에이프릴 나은 직캠 4K ‘예쁜 게 죄(Oh! my mistake)’ (APRIL NA EUN FanCam) | @MCOUNTDOWN_2018.10.18, 뭐야 왜 작사가에 이나은 이름 없음,1,4
엑소_댄싱킹_댓글모음,재석님 전설의 시작 댄싱킹을 시작으로 트로트 오케스트라 싹쓰리 등등까지 범접해버리신 그 시작 돌아가요 엑소 막내로 댄브 미치겠다 진짜 현직이라 해도 믿을 유느님 천생 연예인,1,4
Cell Block Tango 커버 - 뮤지컬 시카고 (자막 있어요!),아니 나 솔직히 이 뮤지컬 내용도 모르고 이 노래도 몰라서 얼마나 똑같은지 모르는데 맨날 들어와 오져,1,4
2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],아 딱 퇴근하고 데리러온 사회인 성인 남성 느낌이 나는거지 ㅅㅂ나이가 어린 요즘 아이돌은 못내는 느낌,1,4
[직캠] 백예린(Baek Yerin) - Square,난 예린씨가 왜 스퀘어 녹음을 망설였는지 음원이 나온 이제야 이해가 됐다 라이브의 현장감과 분위기가 음원을 압살함 라이브를 너무잘하면 이렇게될수도 있구나 ㄷㄷ,1,4
사랑하긴 했었나요... - 잔나비 (cover by 최진솔)[4K],솔직히 두피 눈치있으면 알아서 금발로 자라줘라,1,4
[입덕직캠] 에이프릴 나은 직캠 4K ‘예쁜 게 죄(Oh! my mistake)’ (APRIL NA EUN FanCam) | @MCOUNTDOWN_2018.10.18,언니의 얼굴을 보며 가사를 듣자니 진정성이 우러나온다,1,4
[IU] Rain-Drop & Heart(마음) Concert Live Clip (@2017 Tour ‘Palette’),아이유랑 같은 시대에 태어나서 너무 좋다,1,4
[직캠] 백예린(Baek Yerin) - Square,이 영상을  뮤비로 지정하자,1,4
[입덕직캠] 에이프릴 나은 직캠 4K ‘예쁜 게 죄(Oh! my mistake)’ (APRIL NA EUN FanCam) | @MCOUNTDOWN_2018.10.18,에이틴 보고 안 사람들 헐 김하 춤이랑 노래도 잘 하네원래 파인에플 헐 나은이 연기도 잘하네,1,4
우리집 준호,제와삐 당신이 앞서갔어 이제 멸치돌들은 눈에 안들어와 내가 잘못했어 앞으로 잘할게,1,4
2PM - 우리집(My House) Mix (Live Compilation/무대교차편집),준호야 주소좀 줘봐 나 지금 진짜 급해서 그랠,1,4
Cell Block Tango 커버 - 뮤지컬 시카고 (자막 있어요!),나 이 언니의 재능잔치를 공짜로 봐도 되는거니,1,4
"[Comeback Stage] TVXQ - Something, 동방신기 - 썸씽, Music core 20140104",또 나만 늙었지,1,4
2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],어떻게 어깨 좁은 얘가 한명도 없는거냐 뚝딱이도 없고 다 셔츠가 터질거같네,1,4
"191123 아이유(IU) 내 손을 잡아(Hold My Hand) 직캠 @Love, poem 서울 토요일 콘서트",그냥 하는말이 아니라 음원보다 더 좋고 더 잘부른다 진짜 음원 다시 내줬으면 좋을 정도로,1,4
겟레디윗미 EDM 페스티벌! | Makeover For Music Festival,한예슬  저 이쁜 외모 안 썩히고 여기저기 활용 잘하는 라이프 사는중,1,4
엑소_댄싱킹_댓글모음,아유재석을 뚝이 라고 부르는 게 진짜 너무 웃김뚝아 뚝아,1,4
[입덕직캠] (여자)아이들 수진 직캠 4K ‘Senorita’ ((G)I-DLE SOOJIN FanCam) | @MCOUNTDOWN_2019.3.14,저런표정은 어찌 나오는거임 세상사람들을 자신의 아래라고 생각하면 나오는 표정 같음수진아 너가 다해ㅜㅜ,1,4
2PM - My House (우리집) [Music Bank K-Chart / 2015.06.19],이게 진짜 으른이지 피지컬좋지 얼굴잘생겼지 노래잘부르지 중고딩같이생긴 남자애들이 나와서 어른인척하는거보다 진짜 으른들이하는게 와따다진짜 아 잘생겼다,1,4
오마이걸(OH MY GIRL) - 다섯 번째 계절(SSFWL) # 교차편집(Stage mix) KPOP 무대영상 [1440P],왜 지호 얘기는 아무도 안해 ㄹㅇ 잘생쁨의 정석인데,1,4
Believer - Imagine Dragons (cover by jinsoulcoe)[4K],미모음색인기심지어 머리숱마저 가지고 있는 완벽한 여자다,1,4
2PM - 우리집(My House) Mix (Live Compilation/무대교차편집),누구 따라갈지 고민하는데 개 행복하다,1,4
[입덕직캠] 있지 유나 직캠 4K '달라달라(DALLA DALLA)' (ITZY YUNA FanCam) | @MCOUNTDOWN_2019.2.14,디즈니 뭐해유나를 인어공주로 캐스팅 안 하고,1,4
빅스 (VIXX) - 도원경(桃源境) (Shangri-La) 교차편집,가사 진짜 어떤 변태가 쓰셨을까,1,4
[MPD직캠] 소녀시대 직캠 4K 'Holiday' (Girl's Generation FanCam) | @MCOUNTDOWN_2017.8.10,진짜 이 무대 후배들이 다 봐야한다 걸그룹들아 춤은 이렇게 추는거다 라고 말해주는 느낌 진짜 명 모두 안무 딱딱 맞고 무대를 진심으로 즐기는 것 같은 소녀시대 이때가 그립네요,1,4
크리스토퍼 (Christopher) - BAD 가사 번역 라이브 비디오,이런 노래 들으면 괜히 기분 나쁘다기 보단 약간 내가 저 사람 한정 년이였으면 좋겠다  애증관계 처럼 지독하게 얽혀봤으면,1,4
"[Comeback Stage] TVXQ - Something, 동방신기 - 썸씽, Music core 20140104",진짜 후배가수들이 보고 배워야 할 점이 많은 가수인 것 같다 전혀 대충하는 기색없이 무대가 꽉 차는 느낌 보는 게 재밌다 노래도 춤도 퍼포먼스도 완벽해 갓동방 갓유노 갓최강창민,1,4
오마이걸(OH MY GIRL) - 다섯 번째 계절(SSFWL) # 교차편집(Stage mix) KPOP 무대영상 [1440P],유아는 누구를 닮지 않은 유일한 페이스인게 진짜 큰 장점인듯 내가 처음보는 유형의 미인 예능에서 많이 본것도 아닌데 얼굴만 봐도 아 얘하는 얼굴,1,4
우리집 준호,아직 존버중인 사람들 조용하 손들어라 경쟁률 보게,1,4
[입덕직캠] 있지 유나 직캠 4K '달라달라(DALLA DALLA)' (ITZY YUNA FanCam) | @MCOUNTDOWN_2019.2.14,유나는 항상 예쁘지만 달라달라 앞머리 없는 빨간 머리가 젤 예쁜듯 이거랑 청록색 옷 입은 직캠 너무 예쁨 진짜,1,4
[입덕직캠] 에이프릴 나은 직캠 4K ‘예쁜 게 죄(Oh! my mistake)’ (APRIL NA EUN FanCam) | @MCOUNTDOWN_2018.10.18,진짜 얼굴 존나 당황스럽네ㅋㅋ 개이쁨 ㄹㅇ 미친거같다 걍 진짜 여돌중에 제일예쁜듯 심지어 키도크고 비율도좋네미쳤나,1,4
[19 서울예대합격 최진솔 COVER] Believer - Imagine Dragons,침대에 누워서보다가 발이 아파서보니발가락관절이 서로 박수치고있었습니다,1,4
[뮤뱅] 제국의 아이들 ZE:A - 후유증 (20120817),뭉치면 죽고 흩어지면 사는 그룹이면사회적 거리두기 운동 홍보대사 해도 될듯,1,4
크리스토퍼 (Christopher) - BAD 가사 번역 라이브 비디오,내가당신땜시덴마크 초코우유도 사먹엇어ㅜㅜ,1,4
[직캠] 백예린(Baek Yerin) - Square,음원 내달라고 노래뷰르다가 음원 나오니깐 괜히 이걸로 듣고싶어지는 청개구리 심리로 들어왔슴니다 백예린 짱,1,4
슈퍼주니어_데빌_댓글모음,왜 떡상 안하는지 모를 노래 몇년째 여름엔 데빌만 들음 ㅠㅠ 이거 다 수트입고 찍은 안무영상도 있는데 ㄹㅇ 헤어나올 수 업서요,1,4
데이식스 (DAY6) - 예뻤어 (You Were Beautiful) 교차편집 (stage mix),이 노래가 영어제목이   인데 제형이는 영어제목을   이라고 하고 싶었다함 너만 예뻤던 게 아니고 너랑 같이있던 분위기 상황이 다 예뻤어서 말하는 거 진짜이쁨 ㅠㅠ,1,4
2PM - 우리집(My House) Mix (Live Compilation/무대교차편집),ㅅㅂ 이거는 재컴백 ㄹㅇ 진지하게 에 건의해야 한다고 본다 이거 들고 나오면 부동산 광고까지 섭렵할 듯,1,4
[IU TV] 아이유 분노의 티켓팅!,이지은씨 이제 아시겠죠 다음부턴 우리나라에서 젤루 큰 공연장으로 준비하도록 하세요,1,4
제15회 학산배 전국장사 씨름대회-단체전 결승-김원진vs황찬섭 20180808,이 좋은걸 우리만 봐도 되는걸까 홍익인간 정신으로 올림픽 종목 채택을 추진해서 세상을 널리 이롭게 해야하지 않을까,1,4
[입덕직캠] (여자)아이들 수진 직캠 4K ‘Senorita’ ((G)I-DLE SOOJIN FanCam) | @MCOUNTDOWN_2019.3.14,수진 레드 너무 잘 어울림뮤비보고 감탄했는데 포인트로 입술하고 핀 네일만 빨강이어도 넘 예뻐 사랑해요ㅠㅠ수진 마이 킹갓제너럴,1,4
The Beatles - Hey Jude (cover by 최진솔),그 실력은 도대체 어디서 나오는 것인가요 혹시 그 풍성한 단발머리에서 나오는 건가요 아무튼 제가 하고 싶은 말은 사랑한다고요,1,4
우리집 준호,우리집 전형으로 일찍 제대시켜 급해,1,4
